txn_id,member_id,ts,amount,channel,product,counterparty,geo,narrative,branch,device_id
T100024417,M101028,2025-09-13 00:09:47,136640.0,CASH,FIXED,Schultz Inc,KE-NYR,Various may ask bring your.,Nakuru,dev-DMgeLwGs
T100024418,M101028,2025-02-23 14:26:50,-333358.0,AGENT,CURRENT,"Wheeler, Davis and Smith",KE-KSM,Production power pass idea decade.,Mombasa,dev-JoNlYZ
T100024419,M101028,2025-06-26 16:43:26,320956.0,CASH,CURRENT,Robbins and Sons,KE-NRB,Away story ok customer.,Nakuru,dev-sJnFED
T100024420,M101028,2025-07-20 04:06:22,105349.0,CASH,LOAN,"Douglas, Powers and Davis",KE-KSM,Tv certain challenge make.,Mombasa,dev-ackOJdDn
T100024421,M101028,2025-06-09 00:57:04,285712.0,CASH,LOAN,Cook Group,KE-KSM,overnight activity,Nakuru,dev-TlHOEVi
T100024422,M101028,2025-10-07 15:58:18,-282511.0,AGENT,FIXED,Hanson-Martin,KE-NYR,overnight activity,Nairobi HQ,dev-juoNFo
T100024423,M101028,2025-02-06 12:19:34,-238472.0,MOBILE,MOBILE,"Moore, French and Hicks",KE-THK,Training mother arm big day.,Kisumu,dev-lYVvWlR
T100024424,M101028,2025-02-01 23:57:00,415813.0,TELLER,FIXED,Wyatt Group,KE-NYR,General Democrat statement.,Nairobi HQ,dev-ePNEhRHr
T100024425,M101028,2025-07-10 03:41:09,-157396.0,CARD,FIXED,"Wilcox, Zimmerman and Garza",KE-NKR,Give few Mrs business effect.,Mombasa,dev-EXUJJMBG
T100024426,M101028,2025-10-25 22:09:14,-62057.0,AGENT,CURRENT,"Gonzalez, Solomon and Baker",KE-KSM,Nor range bad follow world so.,Eldoret,dev-LtMVdDvF
T100024427,M101028,2025-09-26 16:42:34,91654.0,CASH,LOAN,Wilson Ltd,KE-NKR,Low while nature shake opportunity approach safe.,Eldoret,dev-jVQyryGQ
T100024428,M101028,2025-06-25 15:59:10,-116181.0,MOBILE,LOAN,Long-Horton,KE-NYR,Represent think including tree.,Thika,dev-KfULdwED
T100024429,M101028,2025-09-16 06:48:41,218915.0,CASH,MOBILE,Green-Santiago,KE-THK,Real outside drop.,Nakuru,dev-pGHApPjx
T100024430,M101028,2025-08-18 23:15:54,125195.0,CASH,LOAN,Miller PLC,KE-EDL,Century agreement him.,Nakuru,dev-voNGltr
T100024431,M101028,2025-07-12 17:02:34,166750.0,CASH,LOAN,"Greene, Morton and Walters",KE-MSA,On Mr project society.,Nairobi HQ,dev-IrWMShnb
T100024432,M101029,2025-02-15 05:34:39,218454.0,TELLER,MOBILE,Kelly-Hall,KE-THK,There cause recently drop hundred affect.,Nakuru,dev-nXtiLsrj
T100024433,M101029,2025-06-20 20:18:39,-205471.0,TELLER,LOAN,Grant-Allen,KE-MSA,Notice today most.,Mombasa,dev-PQudba
T100024434,M101029,2025-04-15 08:32:23,106524.0,MOBILE,LOAN,"Wright, Dorsey and Luna",KE-EDL,Produce move huge front arrive.,Mombasa,dev-tPFFCvY
T100024435,M101029,2025-05-11 19:46:36,-387786.0,TELLER,MOBILE,"Moran, Rasmussen and Hunt",KE-KSM,Although manage expect political high exist.,Eldoret,dev-mUvpyEbv
T100024436,M101029,2025-08-30 23:44:12,-79185.0,TELLER,LOAN,Williams-Donovan,KE-KSM,Forward bad politics.,Kisumu,dev-TlvDmlG
T100024437,M101029,2025-10-22 03:55:12,133839.0,CARD,MOBILE,Molina-Yu,KE-EDL,Knowledge figure cultural.,Nairobi HQ,dev-ypMZsLw
T100024438,M101029,2025-06-13 06:57:11,207599.0,CARD,CURRENT,"White, Gomez and Campbell",KE-THK,Population positive night production.,Nairobi HQ,dev-KXTwgK
T100024439,M101029,2025-07-31 14:26:02,30978.0,TELLER,SAVINGS,Watson-Higgins,KE-EDL,Son base prevent.,Kisumu,dev-NNCihBD
T100024440,M101029,2025-05-17 11:44:21,-308923.0,CASH,SAVINGS,Martin Ltd,KE-MSA,Off anything his company subject.,Mombasa,dev-iHsMRGuB
T100024441,M101029,2025-02-14 16:49:37,188169.0,CASH,CURRENT,Jones and Sons,KE-KSM,Message myself lay bring put attention.,Nyeri,dev-GJCGckR
T100024442,M101029,2025-09-24 05:19:13,109436.0,CARD,LOAN,Escobar Inc,KE-KSM,Page soldier station body material might.,Nakuru,dev-pGQxJEw
T100024443,M101029,2025-07-01 04:37:47,-55391.0,AGENT,FIXED,Jimenez Inc,KE-KSM,Single degree bit even act.,Eldoret,dev-qMsxQTu
T100024444,M101029,2025-10-09 05:45:27,-519536.0,AGENT,SAVINGS,Young-King,KE-NRB,Report our serious white bag.,Eldoret,dev-PRZjtysG
T100024445,M101029,2025-04-11 12:57:06,574341.0,TELLER,SAVINGS,Steele-Patterson,KE-NKR,Somebody kid national describe method.,Eldoret,dev-WUtBaPp
T100024446,M101029,2025-04-27 04:33:06,1511069.0,MOBILE,LOAN,Allen-Wells,KE-EDL,City window teach last break enter.,Nyeri,dev-mSSROuJ
T100024447,M101029,2025-06-11 10:39:29,-587099.0,CASH,FIXED,Abbott and Sons,KE-EDL,But hour character performance.,Nakuru,dev-fxHWfp
T100024448,M101029,2025-07-25 04:36:25,-152323.0,MOBILE,FIXED,Gonzalez-Jackson,KE-NYR,Mother work determine check.,Kisumu,dev-nEWhEXs
T100024449,M101029,2025-09-11 11:00:24,103712.0,CASH,SAVINGS,"Greer, Fields and Barajas",KE-EDL,Course protect lawyer country.,Mombasa,dev-YpaWfA
T100024450,M101029,2025-10-21 02:45:13,-199408.0,MOBILE,MOBILE,Wyatt-Curtis,KE-NRB,During box industry ground skin international.,Kisumu,dev-mtRAivax
T100024451,M101029,2025-03-15 06:07:16,128854.0,TELLER,SAVINGS,"Price, Gould and Lane",KE-MSA,Truth change audience tough heart.,Nairobi HQ,dev-wZLuqX
T100024452,M101029,2025-05-19 21:58:37,-319812.0,CARD,LOAN,Adams-Kelly,KE-KSM,Man that alone analysis nice hour.,Kisumu,dev-aqxGSj
T100024453,M101029,2025-10-22 17:48:54,68971.0,MOBILE,MOBILE,Daniels-Simon,KE-NRB,Election it behind to public buy.,Nakuru,dev-nVHhdf
T100024454,M101029,2025-05-15 15:15:13,137618.0,AGENT,CURRENT,"Moore, Chase and Garcia",KE-NKR,Stage yeah list.,Nakuru,dev-AMPhxlX
T100024455,M101030,2025-05-23 03:22:01,-206089.0,CARD,FIXED,"Erickson, Davis and Hansen",KE-THK,Ten upon order itself.,Nairobi HQ,dev-zbhPUnd
T100024456,M101030,2025-04-10 18:11:48,71057.0,CASH,MOBILE,Richards Group,KE-MSA,Not continue there realize rise say.,Nakuru,dev-MnnBUMKw
T100024457,M101030,2025-09-28 02:57:45,-373240.0,CASH,LOAN,"Turner, Howard and Ward",KE-KSM,Method movement analysis job.,Eldoret,dev-hOTMdiU
T100024458,M101030,2025-08-27 09:38:20,181983.0,AGENT,MOBILE,Jones LLC,KE-MSA,Tough truth particularly pass less.,Nyeri,dev-hKEDTr
T100024459,M101030,2025-02-03 06:34:56,108147.0,CASH,CURRENT,Brown-Martinez,KE-EDL,Knowledge family their first want brother.,Nyeri,dev-pyuBASFh
T100024460,M101030,2025-04-17 12:38:13,138177.0,MOBILE,SAVINGS,Forbes and Sons,KE-EDL,Church result thus year give commercial.,Eldoret,dev-fbnYblqn
T100024461,M101030,2025-09-09 12:35:53,298119.0,TELLER,CURRENT,"Martin, Stark and Santos",KE-THK,Team ask us pass box.,Kisumu,dev-KTfUJP
T100024462,M101030,2025-10-14 11:56:14,121430.0,CARD,MOBILE,Daniels LLC,KE-NKR,Nice item natural see mean.,Nairobi HQ,dev-yCrwYmp
T100024463,M101030,2025-07-11 11:33:07,810869.0,MOBILE,FIXED,Williams-Smith,KE-NYR,Government probably window head public.,Mombasa,dev-hIWWjYz
T100024464,M101030,2025-08-02 20:38:04,-221284.0,MOBILE,MOBILE,Patterson Ltd,KE-THK,They gas meeting gas simply.,Mombasa,dev-BPpSkVI
T100024465,M101030,2025-06-29 04:34:19,280352.0,CARD,FIXED,Brady-Atkinson,KE-MSA,Professor own baby realize.,Thika,dev-bBeeXxxj
T100024466,M101030,2025-05-18 02:45:26,354222.0,CASH,FIXED,Jensen-Foster,KE-NYR,Sit view tend.,Kisumu,dev-HctzxagK
T100024467,M101030,2025-03-10 20:23:52,-307110.0,CARD,MOBILE,Gray PLC,KE-THK,Scene class wait performance.,Eldoret,dev-Rnxfwkg
T100024468,M101030,2025-02-19 09:28:30,46469.0,AGENT,SAVINGS,Martin-Underwood,KE-NKR,Turn wall law course relationship.,Nakuru,dev-yPFjXW
T100024469,M101030,2025-03-25 00:47:51,347493.0,CARD,FIXED,Lee PLC,KE-MSA,Story lawyer series evidence moment.,Mombasa,dev-TzRdNl
T100024470,M101030,2025-02-01 19:36:44,338457.0,MOBILE,MOBILE,"Andrade, Campbell and Bradley",KE-EDL,Sure list until.,Nairobi HQ,dev-tCEHCd
T100024471,M101030,2025-07-16 01:03:15,-255030.0,CARD,SAVINGS,"Marshall, Hunt and George",KE-NKR,No police institution million.,Eldoret,dev-hSTNvMJ
T100024472,M101030,2025-05-31 18:49:33,-242582.0,AGENT,LOAN,Simpson-Davis,KE-MSA,Other movement main.,Thika,dev-NOGLYC
T100024473,M101030,2025-04-01 18:07:16,132924.0,TELLER,CURRENT,Whitehead-Hoover,KE-KSM,Something discuss most five who.,Nyeri,dev-lvNinPe
T100024474,M101030,2025-04-29 14:18:24,105060.0,CARD,SAVINGS,Nelson Inc,KE-NYR,Whose company agency lose someone.,Nairobi HQ,dev-dfgWRzB
T100024475,M101030,2025-09-12 09:14:01,386192.0,AGENT,CURRENT,"Griffin, Smith and Rogers",KE-NYR,Perhaps put person across sister.,Nakuru,dev-FoxmAk
T100024476,M101030,2025-06-29 10:05:31,-117712.0,TELLER,FIXED,"Brown, White and Marks",KE-NRB,Gas fact money cause space.,Thika,dev-nReBnR
T100024477,M101030,2025-03-24 10:42:23,-284882.0,TELLER,MOBILE,Vargas LLC,KE-MSA,Easy mean wife year positive rock.,Thika,dev-MWEfGVsr
T100024478,M101030,2025-03-31 07:34:53,457503.0,CARD,LOAN,Horton-Ramos,KE-KSM,Mind civil with reach.,Nakuru,dev-kBacUVC
T100024479,M101030,2025-03-14 04:17:20,584599.0,TELLER,MOBILE,Johnson Ltd,KE-EDL,Individual family network.,Mombasa,dev-GgwQCv
T100024480,M101030,2025-08-18 06:19:27,102755.0,CASH,FIXED,"Salinas, Bailey and Mendez",KE-NYR,overnight activity,Nakuru,dev-ulPwRTtp
T100024481,M101030,2025-03-11 09:07:48,-629198.0,CASH,FIXED,Thomas-Hudson,KE-NKR,Each leg someone goal.,Thika,dev-eIzFVd
T100024482,M101030,2025-09-26 23:28:16,70451.0,MOBILE,LOAN,Rice Ltd,KE-NRB,Organization any military PM within population partner.,Kisumu,dev-omHqsE
T100024483,M101031,2025-03-15 09:18:17,-148552.0,MOBILE,SAVINGS,Decker-Garcia,KE-EDL,Foreign if real station thus.,Nyeri,dev-LMJtAv
T100024484,M101031,2025-08-22 03:33:03,-221568.0,AGENT,MOBILE,Andrade Inc,KE-NYR,Child red wall table southern.,Nakuru,dev-zxfgPoW
T100024485,M101031,2025-07-02 21:32:01,321864.0,TELLER,LOAN,"Donaldson, Tucker and Thompson",KE-NRB,Long rise happen a travel wear.,Kisumu,dev-eDUNjN
T100024486,M101031,2025-07-14 09:23:01,62732.0,CASH,LOAN,Richards-Garcia,KE-MSA,Three would order result thank entire.,Mombasa,dev-NYkbPP
T100024487,M101031,2025-02-21 01:49:41,-142137.0,MOBILE,FIXED,"Carter, Mayo and Nunez",KE-MSA,Fund might house situation gas charge.,Nyeri,dev-kEITFh
T100024488,M101031,2025-05-09 18:03:56,-267532.0,CASH,CURRENT,Lucas-Turner,KE-EDL,Also chance company he industry.,Mombasa,dev-vVafaXze
T100024489,M101031,2025-10-07 23:48:42,-520073.0,CASH,LOAN,"Arias, Anderson and Stanley",KE-THK,Seem story now such.,Nakuru,dev-cHUYdb
T100024490,M101031,2025-05-19 18:37:42,-114954.0,CASH,FIXED,Gibson Ltd,KE-NYR,Large back cultural.,Nairobi HQ,dev-oJDVuGe
T100024491,M101031,2025-10-25 23:53:35,-414258.0,AGENT,LOAN,Crawford-Myers,KE-KSM,Billion president deal alone participant behind.,Mombasa,dev-NOmPwBn
T100024492,M101031,2025-08-23 00:25:58,114978.0,TELLER,SAVINGS,Woods-Miller,KE-MSA,Knowledge design stop get.,Mombasa,dev-OCRyjYuO
T100024493,M101031,2025-05-12 20:25:04,181691.0,MOBILE,SAVINGS,Reynolds-Nicholson,KE-EDL,Early different reflect impact.,Nyeri,dev-FEeAeWl
T100024494,M101031,2025-02-14 01:36:03,157078.0,CASH,FIXED,Smith Ltd,KE-NRB,Trip accept sure.,Kisumu,dev-ZoMZQxXT
T100024495,M101031,2025-08-15 18:23:08,1087476.0,CASH,CURRENT,"Hudson, Simpson and Arnold",KE-THK,Yeah audience can hold since.,Nairobi HQ,dev-MuLxcVRs
T100024496,M101031,2025-05-17 15:54:14,162624.0,MOBILE,MOBILE,"Lopez, Poole and Newman",KE-NKR,Reality sea bar.,Eldoret,dev-KKdOdGdI
T100024497,M101031,2025-04-01 06:52:06,-505152.0,AGENT,LOAN,Hayes PLC,KE-NKR,Defense hour necessary heavy magazine.,Nyeri,dev-SWyVLSEI
T100024498,M101031,2025-06-13 17:58:36,-214371.0,TELLER,LOAN,Ortega Ltd,KE-NYR,True us everybody long so.,Thika,dev-ejMbZj
T100024499,M101031,2025-09-05 03:49:42,-686108.0,CASH,CURRENT,Tran and Sons,KE-NRB,Since child think would.,Nakuru,dev-SDgjEcq
T100024500,M101031,2025-03-07 12:53:11,82242.0,TELLER,CURRENT,"Moon, Nguyen and Harper",KE-NYR,Way general worry everyone.,Thika,dev-CETeuwB
T100024501,M101031,2025-06-17 12:41:27,151528.0,CARD,SAVINGS,Smith Inc,KE-EDL,Public any which foreign good them.,Nairobi HQ,dev-GikcbYr
T100024502,M101031,2025-06-17 02:29:33,-125774.0,TELLER,CURRENT,Ball-Madden,KE-THK,Account avoid agency skill quality.,Nakuru,dev-TTHrgJRE
T100024503,M101031,2025-10-10 11:34:12,-29025.0,CARD,LOAN,Vargas-Gonzalez,KE-NKR,Field follow three security agency best.,Nakuru,dev-ORrErnME
T100024504,M101031,2025-07-19 22:44:00,-381231.0,TELLER,CURRENT,Mejia-Haas,KE-THK,Law whose decision.,Mombasa,dev-lanlRvR
T100024505,M101031,2025-02-17 10:12:30,-179962.0,CARD,MOBILE,Maldonado-Cooper,KE-KSM,Prove office last part.,Nyeri,dev-NadEHPd
T100024506,M101031,2025-02-05 08:32:39,302375.0,MOBILE,LOAN,Pennington-Johnson,KE-NYR,Work law soldier.,Nairobi HQ,dev-zVmPaGd
T100024507,M101031,2025-08-31 16:14:10,141339.0,TELLER,FIXED,Martinez-Brown,KE-NYR,Health present soon owner truth across information.,Eldoret,dev-cWyClQo
T100024508,M101031,2025-07-17 09:24:35,68608.0,AGENT,LOAN,"Davis, Smith and Parrish",KE-EDL,For task nation research everyone.,Mombasa,dev-lhBbaF
T100024509,M101032,2025-06-21 14:46:28,165906.0,CASH,SAVINGS,Cooper-Mcdonald,KE-NKR,Risk test our possible.,Thika,dev-pPBnmaN
T100024510,M101032,2025-09-05 10:31:59,-245639.0,CASH,SAVINGS,"Munoz, Floyd and Hammond",KE-MSA,Nice religious wait while activity.,Nyeri,dev-psSuUtHR
T100024511,M101032,2025-06-18 03:44:31,194048.0,CARD,FIXED,"Morton, Anderson and Sanchez",KE-NYR,overnight activity,Nakuru,dev-SbLOTNjU
T100024512,M101032,2025-02-27 07:14:25,459178.0,CARD,FIXED,"Willis, Sparks and Vega",KE-NKR,Chair work information office.,Nyeri,dev-qoeKFPoh
T100024513,M101032,2025-03-25 08:23:03,318448.0,MOBILE,MOBILE,Taylor-Turner,KE-KSM,Show control care property.,Eldoret,dev-ioTwGjCg
T100024514,M101032,2025-05-21 01:19:58,171196.0,TELLER,SAVINGS,"Hebert, Smith and Soto",KE-EDL,This child ask bed decide we.,Nakuru,dev-yyFltNBK
T100024515,M101032,2025-05-07 07:47:47,763461.0,CASH,SAVINGS,"Jones, Barron and Russell",KE-NKR,Chair direction cultural music.,Kisumu,dev-PncmKPog
T100024516,M101032,2025-03-24 10:50:28,170158.0,AGENT,SAVINGS,Hernandez-Watkins,KE-KSM,Act energy defense mention everything.,Thika,dev-ofJxDOC
T100024517,M101032,2025-10-05 03:01:35,-245962.0,AGENT,MOBILE,Hernandez-Allen,KE-THK,Finish sound blue.,Nyeri,dev-MhDMSsND
T100024518,M101032,2025-07-29 14:42:44,143593.0,CARD,FIXED,"Young, Thompson and Anderson",KE-MSA,Medical crime direction claim determine.,Mombasa,dev-UAKlPLr
T100024519,M101032,2025-05-25 03:02:33,-806862.0,CARD,LOAN,Fowler and Sons,KE-MSA,Glass at land site.,Nyeri,dev-FyLbupJ
T100024520,M101032,2025-05-30 23:30:48,65907.0,MOBILE,CURRENT,Gutierrez PLC,KE-THK,Although citizen decade eat leave.,Thika,dev-xxZmHhb
T100024521,M101032,2025-02-24 00:04:17,140482.0,CARD,LOAN,Crawford LLC,KE-EDL,Wife hundred friend.,Eldoret,dev-ssChinx
T100024522,M101032,2025-03-08 09:29:15,-114793.0,CARD,CURRENT,"Baker, Dominguez and Cooper",KE-MSA,overnight activity,Mombasa,dev-ATlKOxhB
T100024523,M101032,2025-07-25 08:50:55,590147.0,TELLER,LOAN,Hill and Sons,KE-NYR,Response voice hard culture.,Nairobi HQ,dev-WHDYdLkw
T100024524,M101033,2025-08-27 22:01:21,-41553.0,TELLER,SAVINGS,Hale-Mcdonald,KE-THK,Democratic rock article return teacher far.,Nairobi HQ,dev-LKAJrW
T100024525,M101033,2025-07-22 19:22:56,719168.0,AGENT,MOBILE,"Chung, Beasley and Copeland",KE-KSM,Hard member affect.,Nakuru,dev-YRrEEFUM
T100024526,M101033,2025-10-01 12:50:23,-240573.0,CASH,FIXED,Li-Mckay,KE-NRB,New become anyone future.,Thika,dev-vHLejJO
T100024527,M101033,2025-03-24 22:56:02,56678.0,CASH,MOBILE,Cohen-Gross,KE-MSA,Measure attack realize.,Nairobi HQ,dev-mvuLXsgV
T100024528,M101033,2025-05-25 12:38:07,261822.0,CASH,LOAN,"Sanchez, Knight and Ortega",KE-EDL,Material explain wind growth common nation.,Nairobi HQ,dev-BdsEApQA
T100024529,M101033,2025-07-31 15:22:31,111036.0,CARD,CURRENT,Perez and Sons,KE-MSA,Operation write city.,Thika,dev-zweVJS
T100024530,M101033,2025-05-07 12:54:59,86786.0,AGENT,LOAN,Wright-Benson,KE-NRB,Also speech inside to market various.,Nairobi HQ,dev-DvdgGs
T100024531,M101033,2025-05-29 12:16:24,237450.0,TELLER,SAVINGS,Owens-Cox,KE-NYR,Media family fear public drive rate.,Thika,dev-kumsMoP
T100024532,M101033,2025-09-24 04:19:12,173764.0,TELLER,FIXED,Hayes-Golden,KE-MSA,Half research available report bring.,Nairobi HQ,dev-qydCNK
T100024533,M101033,2025-03-11 13:07:34,350991.0,AGENT,LOAN,Coleman-Gillespie,KE-KSM,World instead weight.,Nakuru,dev-uNcwPwzv
T100024534,M101033,2025-09-10 05:45:05,135865.0,TELLER,MOBILE,Carpenter PLC,KE-NRB,Fine really page again policy staff.,Kisumu,dev-UrZjtQM
T100024535,M101033,2025-06-22 02:11:15,-120168.0,CASH,FIXED,Taylor-Lynch,KE-EDL,Model successful treatment reach quality.,Nyeri,dev-LqzFyYqH
T100024536,M101033,2025-05-20 08:48:17,76421.0,AGENT,LOAN,"Hubbard, Hampton and Burke",KE-NYR,overnight activity,Nyeri,dev-ijSYhi
T100024537,M101033,2025-04-06 19:33:25,322507.0,CARD,SAVINGS,"Nelson, Lewis and Paul",KE-THK,Age style notice.,Eldoret,dev-ShrQSrw
T100024538,M101033,2025-03-26 19:28:42,151664.0,CASH,CURRENT,Ross-Chambers,KE-KSM,Nice space pattern past positive task.,Eldoret,dev-OuiYbh
T100024539,M101033,2025-08-18 12:08:02,148530.0,CASH,MOBILE,Smith PLC,KE-KSM,Suggest research future more common.,Mombasa,dev-HPlgqIi
T100024540,M101033,2025-06-21 14:25:00,1341165.0,CARD,FIXED,Sanders-Davis,KE-KSM,Live per outside.,Mombasa,dev-ApQAEUkG
T100024541,M101033,2025-07-21 17:53:34,-622144.0,MOBILE,CURRENT,Jenkins-Webb,KE-KSM,Bring put scene Democrat.,Eldoret,dev-XeooniLZ
T100024542,M101033,2025-02-16 22:57:03,292304.0,TELLER,CURRENT,"Nelson, Li and Werner",KE-EDL,Build ground too.,Nairobi HQ,dev-ZiUbNce
T100024543,M101033,2025-04-20 16:49:35,-398613.0,CARD,MOBILE,White Inc,KE-MSA,Be laugh economic other player develop.,Eldoret,dev-xpdjkbQx
T100024544,M101033,2025-07-24 13:53:08,905850.0,MOBILE,LOAN,Peterson-Carter,KE-NKR,Rest human article do.,Nairobi HQ,dev-BqIGWlF
T100024545,M101033,2025-05-05 06:15:14,-42337.0,CARD,MOBILE,Reed-Cook,KE-KSM,Girl like seek way full half.,Nakuru,dev-rXxAzmJD
T100024546,M101033,2025-03-15 07:20:35,113974.0,AGENT,CURRENT,Barry-Blackburn,KE-NYR,Take baby should show store.,Thika,dev-elzinEY
T100024547,M101033,2025-03-08 05:13:49,102761.0,AGENT,LOAN,"Johnson, Wood and Mclaughlin",KE-NKR,General trade TV.,Mombasa,dev-hKIKVMtE
T100024548,M101033,2025-03-17 02:11:57,-307644.0,CARD,MOBILE,May-Carter,KE-NKR,Small man none.,Nyeri,dev-tlTYus
T100024549,M101033,2025-06-01 18:35:42,-246679.0,CASH,CURRENT,"Martin, Levine and Long",KE-NKR,overnight activity,Nakuru,dev-fDiMnidX
T100024550,M101033,2025-06-23 15:42:43,1413886.0,AGENT,SAVINGS,Harvey Ltd,KE-EDL,Structure child natural again compare despite remain.,Kisumu,dev-xjlitkt
T100024551,M101033,2025-10-07 00:13:02,-213520.0,MOBILE,LOAN,"Davis, Smith and Hughes",KE-KSM,overnight activity,Nyeri,dev-qoWGCzC
T100024552,M101033,2025-02-09 13:39:29,-45008.0,AGENT,SAVINGS,Collins-Freeman,KE-NYR,Recognize nature cup.,Mombasa,dev-YUmbEuc
T100024553,M101034,2025-09-07 16:51:07,125674.0,MOBILE,LOAN,Smith and Sons,KE-EDL,Spend property organization miss tell cold.,Kisumu,dev-EqiqaG
T100024554,M101034,2025-09-29 09:47:05,-48190.0,CASH,LOAN,Ruiz and Sons,KE-NRB,Stage speech worry against become strategy.,Thika,dev-aHkoqiwg
T100024555,M101034,2025-07-31 02:40:01,59759.0,CASH,MOBILE,"Figueroa, Contreras and Cooley",KE-NKR,Position eight exactly when concern team.,Mombasa,dev-wipBWiZ
T100024556,M101034,2025-07-27 11:12:24,167540.0,AGENT,MOBILE,Craig-Krause,KE-MSA,Agree expert again certainly today.,Thika,dev-cTdtAx
T100024557,M101034,2025-06-06 04:12:50,1125537.0,TELLER,SAVINGS,Perry Ltd,KE-NKR,Food less floor.,Nakuru,dev-ocKdsog
T100024558,M101034,2025-09-04 19:55:28,64092.0,TELLER,MOBILE,Ray-Lopez,KE-EDL,Attention agreement cup.,Thika,dev-MuaHyfr
T100024559,M101034,2025-01-31 04:01:48,-115639.0,CASH,CURRENT,Johnson-Aguirre,KE-NYR,Resource lose stage share here.,Nairobi HQ,dev-bfsWnzoF
T100024560,M101034,2025-05-06 06:03:42,88402.0,CASH,SAVINGS,Holland PLC,KE-EDL,Firm would how her.,Thika,dev-ABzvsHa
T100024561,M101034,2025-10-24 20:09:52,99829.0,CARD,FIXED,Bond-Flores,KE-NRB,Require experience senior financial home.,Nyeri,dev-FBtoaeh
T100024562,M101034,2025-04-08 18:26:32,155226.0,TELLER,MOBILE,Shields-Elliott,KE-MSA,Contain believe determine than imagine.,Nairobi HQ,dev-bMoexyz
T100024563,M101034,2025-06-01 16:12:09,51540.0,CASH,CURRENT,Martinez-Phelps,KE-NKR,They green after.,Eldoret,dev-OwaslKK
T100024564,M101034,2025-05-24 11:31:02,-343993.0,AGENT,CURRENT,"Johnson, Chan and Brock",KE-NKR,Note skin wear yourself then opportunity.,Nakuru,dev-QbBwEmoW
T100024565,M101034,2025-07-13 20:14:22,123535.0,MOBILE,LOAN,"Harris, Lopez and Smith",KE-KSM,Next large other.,Nakuru,dev-nJIxYyU
T100024566,M101034,2025-02-01 18:09:17,389664.0,AGENT,CURRENT,Taylor PLC,KE-NRB,Father than pick activity.,Nyeri,dev-HGzxrPG
T100024567,M101034,2025-07-27 07:25:11,184812.0,CASH,SAVINGS,Short Group,KE-KSM,Lawyer even factor.,Kisumu,dev-pZssTqV
T100024568,M101034,2025-09-11 23:11:32,221239.0,TELLER,FIXED,"Miller, Deleon and Keller",KE-NRB,Measure cost air sit group space.,Eldoret,dev-gZQOwr
T100024569,M101034,2025-10-05 13:07:53,76790.0,MOBILE,CURRENT,Brown Inc,KE-MSA,Nearly peace price property chair maintain.,Nyeri,dev-AlwIYL
T100024570,M101034,2025-02-15 22:47:41,408596.0,CARD,FIXED,"Gamble, Miller and Thomas",KE-EDL,Carry firm commercial raise speech sea.,Kisumu,dev-gJiPDNNr
T100024571,M101034,2025-07-14 03:08:53,-368255.0,CARD,FIXED,Lopez and Sons,KE-MSA,Next right should hit reflect.,Nyeri,dev-VwvpQFak
T100024572,M101034,2025-03-29 13:52:26,256885.0,MOBILE,SAVINGS,Reed Inc,KE-THK,Look husband fall it try.,Kisumu,dev-vdfFgu
T100024573,M101034,2025-08-24 04:14:35,-180177.0,CASH,SAVINGS,Cobb-Davis,KE-KSM,Cover four firm amount both.,Thika,dev-VpcJFw
T100024574,M101034,2025-09-25 16:00:38,-440034.0,MOBILE,FIXED,"Odom, Price and Thompson",KE-KSM,Question member reduce food.,Mombasa,dev-rcjgDU
T100024575,M101034,2025-09-17 15:15:24,-57674.0,TELLER,FIXED,Moore-Zimmerman,KE-EDL,Expect financial arrive.,Nairobi HQ,dev-rmpiSUGg
T100024576,M101034,2025-07-19 20:11:05,218670.0,CARD,CURRENT,Li-Trujillo,KE-NRB,Economic safe fine.,Mombasa,dev-SnYoiD
T100024577,M101034,2025-10-11 07:46:48,-452939.0,AGENT,FIXED,"Wilson, Scott and Washington",KE-NYR,Strategy hear in between stand top.,Mombasa,dev-CxnTiVw
T100024578,M101034,2025-09-15 06:36:31,-508851.0,AGENT,FIXED,Sanchez Ltd,KE-NRB,Purpose government officer executive class may.,Thika,dev-jiuedaU
T100024579,M101034,2025-03-30 23:33:36,-312667.0,CARD,CURRENT,"Marquez, Vance and Ellis",KE-MSA,Table behind capital history much.,Nyeri,dev-SWHbsY
